id,fecha,modulo,descripcion,rol_usuario,sede,caracteristica_iso_25022,justificacion_tecnica
2364,4/23/2025,Laboratorio,Codigo de barras de la muestra no es reconocido por el lector,Enfermeria,Guayaquil,Efectividad,Falla de funcionalidad en el módulo Laboratorio que impide al usuario completar sus tareas de manera precisa y completa.
2400,4/23/2025,Laboratorio,Retraso de 17s en la disponibilidad de resultados criticos,Enfermeria,Cuenca,Eficiencia,"El sistema presenta tiempos de respuesta elevados que consumen recursos de tiempo innecesarios, degradando la eficiencia del usuario en sus tareas."
2464,4/23/2025,HCE,Nota de evolucion tarda 22s en guardarse,Medico,Ambato,Eficiencia,"El tiempo de guardado supera los 8 segundos tolerables, violando directamente el requerimiento no funcional RNF-01 de rendimiento del sistema para notas clínicas."
2732,4/23/2025,Portal Citas,"Formulario confuso, abandono de registro antes de completar la cita",Admision,Guayaquil,Satisfacción,"Diseño de interfaz de usuario confuso que provoca el abandono del registro, afectando la métrica de satisfacción y facilidad de uso percibida."
2734,4/23/2025,Portal Citas,Notificacion de recordatorio de cita llega con la fecha incorrecta,Admision,Cuenca,Efectividad,Falla de funcionalidad en el módulo Portal Citas que impide al usuario completar sus tareas de manera precisa y completa.
2747,4/23/2025,Telemedicina,Paciente no puede unirse a la sala virtual a la hora agendada,Paciente,Quito,Efectividad,Falla de funcionalidad en el módulo Telemedicina que impide al usuario completar sus tareas de manera precisa y completa.
2913,4/23/2025,Facturacion,Reintento de transaccion genera doble cobro en la tarjeta,Admision,Quito,Libertad de Riesgo,"Violación del requerimiento no funcional RNF-03 de facturación; genera cobros indebidos en las tarjetas del cliente, comprometiendo la confianza y el riesgo financiero."
3069,4/23/2025,Portal Citas,Doble reserva de un mismo cupo por dos pacientes distintos,Admision,Quito,Libertad de Riesgo,"Doble agendamiento de un mismo cupo que genera sobreventa de citas, colapso de agenda de especialistas y multas o insatisfacción comercial."
3152,4/23/2025,Laboratorio,Resultado de examen de laboratorio no se sincroniza con la HCE,Medico,Guayaquil,Efectividad,Error de integración funcional que impide la sincronización y actualización del registro médico entre módulos del HIS.
1033,4/24/2025,Farmacia,El sistema bloquea la dispensacion sin mostrar el motivo,Enfermeria,Guayaquil,Satisfacción,La falta de mensajes informativos claros y feedback del sistema incrementa la incertidumbre y frustración del operario farmacéutico.
1397,4/24/2025,Portal Citas,"Formulario confuso, abandono de registro antes de completar la cita",Paciente,Quito,Satisfacción,"Diseño de interfaz de usuario confuso que provoca el abandono del registro, afectando la métrica de satisfacción y facilidad de uso percibida."
1912,4/24/2025,HCE,Nota de evolucion tarda 21s en guardarse,Enfermeria,Ambato,Eficiencia,"El tiempo de guardado supera los 8 segundos tolerables, violando directamente el requerimiento no funcional RNF-01 de rendimiento del sistema para notas clínicas."
2522,4/24/2025,Facturacion,El sistema no reconoce el convenio con la aseguradora,Paciente,Manta,Libertad de Riesgo,El no reconocimiento de convenios de aseguradoras genera fricción de cobro y riesgo de pérdidas económicas por servicios no cubiertos correctamente.
2617,4/24/2025,Portal Citas,"Formulario confuso, abandono de registro antes de completar la cita",Paciente,Guayaquil,Satisfacción,"Diseño de interfaz de usuario confuso que provoca el abandono del registro, afectando la métrica de satisfacción y facilidad de uso percibida."
2809,4/24/2025,Farmacia,El sistema no descuenta automaticamente el medicamento dispensado,Enfermeria,Ambato,Efectividad,Falla de funcionalidad en el módulo Farmacia que impide al usuario completar sus tareas de manera precisa y completa.
2984,4/24/2025,Facturacion,Discrepancia entre el monto facturado y el detalle de servicios,Admision,Guayaquil,Libertad de Riesgo,"Errores en el cálculo del copago de seguros o discrepancias de montos facturados, induciendo a pérdidas financieras o reclamaciones legales."
3290,4/24/2025,Portal Citas,Sesion expira antes de finalizar el proceso de agendamiento,Paciente,Quito,Satisfacción,"Mala experiencia de usuario que interrumpe de forma prematura el proceso de compra/agendamiento, forzando a repetir pasos."
3316,4/24/2025,Portal Citas,"Formulario confuso, abandono de registro antes de completar la cita",Paciente,Manta,Satisfacción,"Diseño de interfaz de usuario confuso que provoca el abandono del registro, afectando la métrica de satisfacción y facilidad de uso percibida."
3897,4/24/2025,Facturacion,Error de calculo en el copago del seguro medico,Paciente,Quito,Libertad de Riesgo,"Errores en el cálculo del copago de seguros o discrepancias de montos facturados, induciendo a pérdidas financieras o reclamaciones legales."
3993,4/24/2025,HCE,El sistema no permite adjuntar imagenes de heridas desde la tablet,Enfermeria,Quito,Cobertura de Contexto,El sistema presenta limitaciones de portabilidad y compatibilidad al operar en el contexto físico específico de tablets para adjuntar imágenes de heridas.
1162,4/25/2025,HCE,El sistema no permite adjuntar imagenes de heridas desde la tablet,Enfermeria,Quito,Cobertura de Contexto,El sistema presenta limitaciones de portabilidad y compatibilidad al operar en el contexto físico específico de tablets para adjuntar imágenes de heridas.
1225,4/25/2025,Laboratorio,Retraso de 31s en la disponibilidad de resultados criticos,Medico,Quito,Eficiencia,"El sistema presenta tiempos de respuesta elevados que consumen recursos de tiempo innecesarios, degradando la eficiencia del usuario en sus tareas."
1513,4/25/2025,Portal Citas,El sistema no envia la confirmacion por correo electronico,Admision,Ambato,Efectividad,Falla funcional que impide completar la tarea de confirmación de cita al paciente por canal de correo electrónico.
1545,4/25/2025,Facturacion,Factura electronica no llega al correo registrado del paciente,Admision,Manta,Efectividad,Falla de funcionalidad en el módulo Facturacion que impide al usuario completar sus tareas de manera precisa y completa.
1775,4/25/2025,Portal Citas,Error al reagendar una cita previamente confirmada,Paciente,Quito,Efectividad,Falla de funcionalidad en el módulo Portal Citas que impide al usuario completar sus tareas de manera precisa y completa.
2198,4/25/2025,Portal Citas,Tiempo de espera en el portal supera los 21s en horas pico,Admision,Quito,Eficiencia,"El sistema presenta tiempos de respuesta elevados que consumen recursos de tiempo innecesarios, degradando la eficiencia del usuario en sus tareas."
2503,4/25/2025,Portal Citas,Boton de confirmar cita no responde en dispositivos moviles,Admision,Quito,Cobertura de Contexto,"Falla de adaptabilidad de la interfaz en el contexto de dispositivos móviles, impidiendo confirmar citas desde pantallas de formatos pequeños."
2643,4/25/2025,Farmacia,El sistema bloquea la dispensacion sin mostrar el motivo,Farmacia,Cuenca,Satisfacción,La falta de mensajes informativos claros y feedback del sistema incrementa la incertidumbre y frustración del operario farmacéutico.
2937,4/25/2025,HCE,Receta electronica se genera con la dosis incorrecta tras guardar,Enfermeria,Quito,Libertad de Riesgo,"Riesgo extremo de salud para el paciente al guardar dosis farmacológicas erróneas en la receta electrónica, pudiendo causar sobredosis o inefectividad clínica."
3001,4/25/2025,Farmacia,Duplicidad de codigos entre dos presentaciones distintas de un mismo farmaco,Enfermeria,Cuenca,Libertad de Riesgo,"La duplicación de códigos de fármacos introduce un riesgo de dispensación errónea en farmacia, comprometiendo la seguridad terapéutica del paciente."
3244,4/25/2025,Telemedicina,Calidad de video muy baja pese a tener buena conexion a internet,Paciente,Quito,Satisfacción,Mala experiencia sensorial e interactiva durante la teleconsulta que impacta el RNF-05 y la percepción de calidad del servicio.
3856,4/25/2025,HCE,Firma electronica del medico no se valida al cerrar la consulta,Enfermeria,Quito,Efectividad,Falla de funcionalidad en el módulo HCE que impide al usuario completar sus tareas de manera precisa y completa.
1030,4/26/2025,Facturacion,Factura generada con el nombre del paciente incorrecto,Admision,Guayaquil,Efectividad,Falla de funcionalidad en el módulo Facturacion que impide al usuario completar sus tareas de manera precisa y completa.
1547,4/26/2025,Facturacion,Error de calculo en el copago del seguro medico,Paciente,Quito,Libertad de Riesgo,"Errores en el cálculo del copago de seguros o discrepancias de montos facturados, induciendo a pérdidas financieras o reclamaciones legales."
1848,4/26/2025,Portal Citas,El portal muestra disponibilidad para un horario ya ocupado,Paciente,Quito,Efectividad,Falla de funcionalidad en el módulo Portal Citas que impide al usuario completar sus tareas de manera precisa y completa.
1865,4/26/2025,Facturacion,Discrepancia entre el monto facturado y el detalle de servicios,Paciente,Quito,Libertad de Riesgo,"Errores en el cálculo del copago de seguros o discrepancias de montos facturados, induciendo a pérdidas financieras o reclamaciones legales."
2746,4/26/2025,HCE,Historial de alergias no carga al abrir la ficha del paciente,Medico,Guayaquil,Libertad de Riesgo,"Falla crítica que expone la seguridad del paciente al omitir información vital de alergias, con un alto riesgo de shock anafiláctico o mala praxis."
3055,4/26/2025,Farmacia,Alerta de vencimiento de lote no se muestra en el modulo,Farmacia,Quito,Libertad de Riesgo,Omitir la alerta de vencimiento de lotes farmacéuticos puede llevar a la administración de medicamentos caducados a los pacientes.
3375,4/26/2025,Imagenologia,Perdida de calidad en las imagenes al ser visualizadas desde la app,Medico,Ambato,Satisfacción,Degradación visual que afecta la comodidad y confianza de los médicos al visualizar estudios clínicos desde la app móvil.
1678,4/27/2025,Laboratorio,Orden de laboratorio duplicada tras reintentar el envio,Medico,Guayaquil,Efectividad,Falla de funcionalidad en el módulo Laboratorio que impide al usuario completar sus tareas de manera precisa y completa.
2042,4/27/2025,Portal Citas,El sistema no envia la confirmacion por correo electronico,Admision,Cuenca,Efectividad,Falla funcional que impide completar la tarea de confirmación de cita al paciente por canal de correo electrónico.
2147,4/27/2025,Imagenologia,Las imagenes de rayos X no cargan en el visor DICOM,Enfermeria,Cuenca,Efectividad,Falla de funcionalidad en el módulo Imagenologia que impide al usuario completar sus tareas de manera precisa y completa.
2678,4/27/2025,App Movil,Resultados de examenes no se visualizan en formato PDF,Paciente,Ambato,Efectividad,Falla de funcionalidad en el módulo App Movil que impide al usuario completar sus tareas de manera precisa y completa.
2774,4/27/2025,Telemedicina,Notificacion de inicio de teleconsulta llega con retraso de 16s,Medico,Cuenca,Eficiencia,"El sistema presenta tiempos de respuesta elevados que consumen recursos de tiempo innecesarios, degradando la eficiencia del usuario en sus tareas."
2811,4/27/2025,HCE,Nota de evolucion tarda 23s en guardarse,Enfermeria,Cuenca,Eficiencia,"El tiempo de guardado supera los 8 segundos tolerables, violando directamente el requerimiento no funcional RNF-01 de rendimiento del sistema para notas clínicas."
2891,4/27/2025,Portal Citas,Error al reagendar una cita previamente confirmada,Admision,Guayaquil,Efectividad,Falla de funcionalidad en el módulo Portal Citas que impide al usuario completar sus tareas de manera precisa y completa.
3032,4/27/2025,HCE,Historial de alergias no carga al abrir la ficha del paciente,Enfermeria,Guayaquil,Libertad de Riesgo,"Falla crítica que expone la seguridad del paciente al omitir información vital de alergias, con un alto riesgo de shock anafiláctico o mala praxis."
3121,4/27/2025,Telemedicina,La sesion se cierra automaticamente antes de terminar la consulta,Paciente,Guayaquil,Efectividad,Falla de funcionalidad en el módulo Telemedicina que impide al usuario completar sus tareas de manera precisa y completa.
1119,4/28/2025,HCE,Orden medica no se sincroniza con el modulo de farmacia,Enfermeria,Quito,Efectividad,Error de integración funcional que impide la sincronización y actualización del registro médico entre módulos del HIS.
